9115,4,136,136,100,20,2,11,1,1
9171,4,104,104,100,30,2,12,1,0
9159,4,79,79,100,40,2,15,0,1
9180,4,52,51,98,30,2,11,1,0
9121,4,78,78,100,50,1,14,1,0
9114,4,92,92,100,40,1,12,1,0
9158,1,13,13,100,60,1,11,0,0
9134,4,65,0,0,30,1,11,1,1
9134,3,52,0,0,30,1,15,0,0
9114,4,118,104,88,20,2,11,1,1
9147,4,104,91,88,40,2,9,1,1
9175,4,78,78,100,20,2,12,1,1
9123,4,65,65,100,60,1,13,1,0
9180,4,66,66,100,20,2,11,1,0
9155,3,118,118,100,10,2,15,1,1
9171,4,117,117,100,30,2,13,1,1
9139,1,137,87,64,10,2,15,1,0
9114,4,78,78,100,20,2,11,1,1
9142,3,117,117,100,20,1,15,0,1
9139,4,78,78,100,20,1,11,1,1
9123,4,52,52,100,50,2,12,1,0
9155,3,91,91,100,20,2,12,1,0
9139,4,13,3,23,20,2,12,1,0
9171,4,169,169,100,30,2,12,1,1
9139,4,78,78,100,20,2,11,1,0
9135,4,105,105,100,50,1,15,1,1
9135,4,13,13,100,20,2,11,1,0
9174,1,13,13,100,20,2,15,1,0
9175,4,110,110,100,50,2,14,1,1
9121,4,65,65,100,20,1,13,0,1
9159,1,52,18,35,20,2,9,1,0
9135,4,104,104,100,30,2,11,0,0
9175,4,78,78,100,30,2,12,1,1
9174,3,52,45,87,30,2,11,1,0
9174,3,91,90,99,20,2,15,1,1
9124,4,117,117,100,30,2,15,1,0
9174,3,78,78,100,30,2,12,1,0
9174,3,78,58,74,40,2,11,1,0
9115,1,52,52,100,30,2,15,1,0
9175,4,78,78,100,30,2,12,1,1
9114,4,103,103,100,30,1,11,1,1
9174,4,13,13,100,20,2,11,1,0
9147,4,104,104,100,20,2,12,1,1
9123,3,78,31,40,30,1,11,1,0
9180,4,91,78,86,50,1,12,1,1
9171,2,0,0,0,30,1,15,1,1
9171,2,144,104,72,30,1,15,1,1
9121,1,131,120,92,20,1,15,1,0
9174,4,136,135,99,40,2,13,1,0
9135,4,78,77,99,30,1,11,1,0
9142,3,104,44,42,20,1,12,0,1
9174,4,104,104,100,20,2,11,1,0
9139,4,78,78,100,20,2,11,1,0
9115,4,104,104,100,20,2,11,1,1
9124,4,78,78,100,20,2,12,1,0
9114,4,104,104,100,20,1,11,1,1
9180,4,79,79,100,30,2,11,1,0
9114,1,104,88,85,20,2,15,1,0
9159,1,78,78,100,30,2,9,1,0
9174,4,39,39,100,40,2,12,1,0
9124,4,65,64,98,30,2,15,0,0
9159,4,78,65,83,20,2,11,1,0
9115,4,52,52,100,40,2,15,1,0
9125,4,104,104,100,30,1,11,1,0
9155,3,0,0,0,10,2,15,0,1
9155,3,79,79,100,10,2,15,0,1
9125,3,91,87,96,30,1,15,1,1
9114,4,78,0,0,20,1,11,0,0
9135,3,78,78,100,40,1,15,1,0
9114,4,53,53,100,40,1,15,1,1
9142,4,65,65,100,30,1,11,1,0
9114,4,53,53,100,20,2,10,1,0
9156,4,52,52,100,20,1,11,1,1
9175,3,111,16,14,30,2,12,0,0
9174,4,52,52,100,40,2,15,0,0
9115,4,104,99,95,20,1,11,0,0
9115,4,53,53,100,20,1,11,0,1
9155,2,104,104,100,30,2,15,1,1
9142,4,143,143,100,30,1,15,1,0
9147,4,13,13,100,30,1,12,0,0
9114,2,130,130,100,40,1,15,1,1
9177,2,130,130,100,20,1,9,1,1
9155,3,105,105,100,40,2,15,1,1
9134,1,111,111,100,70,1,9,0,0
9173,4,78,78,100,30,2,15,0,0
9173,4,78,78,100,40,2,15,1,1
9174,1,104,49,47,20,2,15,1,0
9124,4,91,91,100,30,2,11,1,0
9134,3,78,78,100,20,1,12,1,0
9121,4,110,110,100,30,1,11,0,0
9135,4,130,130,100,40,1,11,1,1
9114,4,104,104,100,20,1,11,1,1
9180,4,117,117,100,30,2,11,1,1
9134,4,78,78,100,40,2,11,1,0
9147,4,105,105,100,20,1,11,1,0
9135,4,91,91,100,30,1,15,1,0
9126,4,52,52,100,50,1,11,1,1
9158,2,123,123,100,50,1,15,1,1
9180,3,78,78,100,50,2,9,0,1
9134,3,79,79,100,20,1,15,0,1
9134,3,78,78,100,20,2,12,1,0
9174,3,65,65,100,40,2,12,1,1
9175,4,105,104,99,40,2,12,1,1
9155,2,104,102,98,20,1,15,1,0
9180,2,97,90,93,20,1,15,1,1
9114,4,78,78,100,40,1,11,1,0
9127,2,110,110,100,20,1,15,1,0
9126,3,78,74,95,20,1,11,1,0
9137,2,52,51,98,30,1,15,1,0
9123,3,78,78,100,50,1,12,1,0
9135,4,79,79,100,20,1,15,0,0
9159,1,52,52,100,20,2,15,1,0
9115,4,104,104,100,40,2,15,1,1
9114,4,136,136,100,20,2,12,1,1
9175,4,110,107,97,30,2,12,1,1
9139,4,92,92,100,30,1,15,1,0
9180,4,106,106,100,20,2,11,0,0
9137,2,105,105,100,20,1,15,1,1
9174,4,78,78,100,20,2,9,0,1
9115,4,131,131,100,20,2,15,1,0
9159,4,105,105,100,30,2,13,1,1
9134,4,78,78,100,20,2,11,1,0
9114,3,52,52,100,10,2,10,1,0
9123,3,104,104,100,40,2,15,1,1
9147,1,39,1,3,10,1,15,1,0
9124,4,78,78,100,40,1,11,1,1
9114,4,13,13,100,20,2,12,1,0
9155,4,123,110,89,20,2,15,1,0
9147,3,65,65,100,20,1,15,1,0
9126,3,78,78,100,30,1,11,1,0
9115,4,78,78,100,20,2,9,1,1
9174,3,65,65,100,20,2,15,1,0
9156,4,65,65,100,40,1,11,1,1
9133,4,13,13,100,20,2,15,0,0
9137,4,110,89,81,30,1,11,1,1
9134,3,91,91,100,40,1,15,1,1
9124,4,79,79,100,20,2,15,1,1
9134,2,65,65,100,30,2,15,1,1
9174,4,65,52,80,40,2,12,0,0
9155,1,131,129,98,20,2,15,1,0
9134,4,79,79,100,30,1,15,0,1
9142,4,130,130,100,20,1,15,0,1
9114,4,162,162,100,30,2,11,1,0
9134,3,52,51,98,20,1,11,1,0
9173,3,78,40,51,20,2,11,1,0
9155,1,52,52,100,20,2,15,1,0
9175,3,39,39,100,40,2,14,1,0
9174,4,78,78,100,30,2,11,1,1
9173,4,130,130,100,40,2,13,1,1
9155,4,78,78,100,30,1,12,1,0
9175,4,78,78,100,40,2,11,1,1
9171,3,144,144,100,40,1,15,1,1
9171,4,130,130,100,50,2,12,1,0
9123,4,78,78,100,30,1,11,1,1
9123,2,65,44,68,30,1,15,1,0
9115,4,104,104,100,20,1,11,1,0
9174,4,104,104,100,40,2,11,1,1
9171,2,130,130,100,40,2,15,1,1
9115,4,104,104,100,20,2,10,0,0
9174,4,130,130,100,30,2,13,1,1
9135,4,91,91,100,30,1,11,0,0
9171,4,156,156,100,20,1,11,1,1
9137,4,53,53,100,20,1,15,0,0
9156,1,105,48,46,30,1,15,1,0
9139,4,65,65,100,40,1,11,0,1
9115,1,137,137,100,20,1,15,1,0
9171,3,156,156,100,50,1,12,1,0
9180,2,91,91,100,40,2,15,1,1
9174,4,78,74,95,30,1,15,0,0
9114,4,130,130,100,20,2,11,1,1
9135,4,105,104,99,20,1,15,1,0
9175,4,137,137,100,30,2,14,0,0
9133,4,26,26,100,50,1,15,0,0
9115,3,79,79,100,30,1,15,1,1
9114,4,162,162,100,30,1,11,1,1
9171,4,108,108,100,40,1,15,0,1
9171,2,105,105,100,40,2,14,1,0
9115,4,104,56,54,20,1,11,1,1
9134,1,78,0,0,30,2,15,1,0
9180,4,13,7,54,20,1,9,0,0
9115,4,78,78,100,20,1,11,1,0
9114,4,78,78,100,20,2,11,1,0
9173,4,39,39,100,30,2,11,1,0
9135,4,52,52,100,20,2,12,1,0
9155,4,104,104,100,20,2,11,1,1
9139,3,78,78,100,40,1,15,1,1
9115,4,78,78,100,20,2,11,1,1
9114,4,105,105,100,20,1,11,0,1
9180,2,137,137,100,40,1,15,1,1
9121,2,162,162,100,20,1,15,1,1
9142,3,104,103,99,30,1,11,1,0
9171,4,169,156,92,40,2,12,1,1
9134,4,78,78,100,20,1,11,1,1
9114,4,84,82,98,30,1,,1,1
9142,4,104,104,100,30,1,15,1,1
9174,4,104,104,100,40,2,12,1,0
9127,2,78,78,100,50,1,15,1,1
9125,3,52,52,100,50,2,13,1,1
9142,4,92,92,100,30,1,11,1,1
9142,4,66,66,100,30,1,11,0,0
9171,4,65,65,100,20,2,15,0,1
9142,4,170,170,100,40,1,15,1,1
9134,2,78,78,100,20,2,15,1,1
9180,3,131,131,100,20,2,11,1,0
9135,4,79,79,100,30,1,11,1,0
9134,4,124,124,100,20,2,11,1,0
9135,4,110,110,100,20,2,11,1,0
9125,2,105,105,100,10,1,15,1,1
9155,4,118,118,100,20,1,13,0,0
9159,2,137,121,88,20,2,9,1,0
9175,3,65,65,100,40,2,15,1,1
9175,2,26,26,100,30,2,15,1,1
9134,4,65,64,98,30,2,1,1,1
9123,4,143,143,100,50,2,15,1,1
9171,4,143,143,100,30,2,15,1,1
9115,4,105,104,99,20,2,11,1,1
9121,4,78,78,100,20,1,11,1,0
9142,4,117,117,100,20,1,11,1,0
9174,4,104,104,100,30,2,11,1,0
9174,4,13,13,100,40,2,11,1,0
9115,4,78,78,100,20,2,10,1,0
9142,4,104,91,88,20,1,11,0,0
9135,4,52,52,100,20,2,10,0,1
9121,3,104,104,100,40,2,15,1,0
9171,4,156,155,99,30,2,11,1,1
9135,4,132,132,100,20,1,15,1,0
9115,3,52,8,15,20,2,15,0,0
9180,4,137,136,99,20,2,10,1,0
9114,4,79,71,90,20,2,11,1,0
9124,2,131,131,100,30,2,15,1,1
9124,3,78,78,100,20,2,15,1,1
9115,4,142,104,73,20,2,11,1,1
9115,3,78,78,100,40,1,14,1,0
9123,3,78,78,100,20,1,15,1,1
9175,4,110,110,100,20,1,12,1,1
9155,3,117,117,100,20,2,9,1,1
9115,4,105,105,100,20,2,11,1,1
9134,4,84,84,100,40,1,11,0,1
9115,4,78,78,100,40,1,11,1,0
9159,1,26,26,100,20,1,15,0,0
9139,2,136,136,100,20,1,15,1,0
9159,4,143,143,100,20,1,15,1,0
9114,4,105,96,91,20,1,11,1,0
9115,2,131,131,100,20,1,15,1,1
9134,4,78,78,100,20,2,12,1,1
9180,4,78,78,100,20,2,15,1,0
9115,4,26,26,100,20,2,11,0,0
9174,4,110,110,100,20,2,12,1,0
9121,4,65,65,100,20,1,11,1,1
9121,3,104,0,0,50,1,15,1,0
9115,4,137,137,100,20,2,11,1,0
9142,3,104,95,91,30,1,11,1,0
9121,4,110,110,100,30,1,11,1,1
9147,3,131,130,99,20,1,15,1,1
9142,4,65,65,100,20,1,15,1,1
9142,4,78,78,100,30,1,11,1,0
9135,4,13,13,100,20,1,11,1,0
9139,4,144,121,84,20,1,11,1,0
9155,4,137,137,100,20,1,11,1,1
9134,4,13,13,100,30,1,11,1,0
9174,3,117,117,100,20,2,15,1,1
9156,4,117,117,100,20,2,11,1,0
9115,4,91,78,86,40,2,11,1,1
9175,4,78,78,100,30,2,14,1,1
9134,3,104,104,100,20,1,15,1,1
9171,3,104,31,30,40,2,11,1,0
9115,2,91,79,87,50,2,15,1,0
9121,3,78,78,100,40,1,15,1,1
9159,4,104,104,100,30,2,15,0,1
9174,2,78,78,100,50,2,15,1,1
9135,4,78,78,100,20,2,15,1,0
9147,2,13,13,100,20,1,15,0,0
9156,1,137,0,0,20,1,9,1,0
9155,3,104,55,53,20,2,10,1,0
9155,4,131,131,100,20,2,12,1,1
9147,4,144,130,90,40,1,11,1,1
9139,4,78,78,100,40,1,11,1,0
9158,1,150,80,53,20,1,9,1,0
9115,4,110,107,97,30,1,11,1,1
9139,4,169,169,100,30,1,9,1,1
9137,4,79,78,99,30,1,15,1,1
9115,3,104,104,100,20,1,13,1,1
9156,2,105,105,100,20,1,15,1,1
9121,4,144,108,75,40,2,11,1,1
9115,4,91,91,100,20,1,11,1,1
9115,4,66,0,0,20,1,11,0,0
9147,2,104,102,98,20,1,15,1,0
9155,4,78,78,100,20,1,12,1,0
9114,4,13,13,100,20,2,10,0,0
9139,4,91,91,100,40,2,11,1,0
9175,4,65,65,100,30,2,13,1,1
9126,4,110,107,97,20,1,11,1,0
9174,4,39,39,100,30,2,,0,0
9114,1,65,65,100,20,1,15,0,0
9124,1,105,32,30,30,1,9,1,0
9125,4,143,143,100,40,1,11,1,1
9139,4,26,25,96,30,1,12,1,0
9115,4,92,92,100,40,1,9,1,0
9115,4,78,76,97,40,2,12,1,0
9175,4,78,78,100,20,2,12,1,1
9134,4,78,78,100,20,1,11,1,0
9174,3,104,104,100,20,1,15,1,0
9175,4,78,78,100,40,1,14,1,0
9174,2,105,26,25,20,2,11,1,0
9135,1,78,68,87,20,2,15,1,0
9156,4,105,105,100,20,2,10,1,1
9171,4,105,105,100,40,2,15,1,1
9180,4,150,150,100,20,2,11,1,1
9124,4,105,105,100,20,2,12,0,0
9159,3,78,78,100,20,2,11,1,1
9171,3,104,104,100,30,2,15,1,1
9159,3,78,0,0,20,2,9,1,1
9123,3,117,117,100,40,1,15,1,1
9135,4,130,130,100,50,1,15,1,0
9156,4,92,79,86,20,1,12,0,1
9114,4,79,79,100,20,2,11,1,0
9139,4,78,78,100,30,1,11,1,1
9135,4,104,104,100,30,1,11,1,1
9137,2,78,78,100,40,1,15,1,1
9142,2,78,78,100,20,1,15,1,1
9114,4,137,137,100,20,1,11,1,1
9171,3,104,104,100,30,1,15,1,1
9171,4,104,104,100,50,1,12,1,0
9171,4,78,78,100,40,2,11,1,0
9175,4,78,78,100,40,2,12,1,1
9115,3,65,65,100,20,1,10,1,0
9135,4,104,104,100,20,1,11,1,1
9125,4,39,39,100,50,2,12,1,1
9174,3,130,130,100,40,2,15,1,1
9123,4,78,78,100,40,2,12,1,0
9171,4,78,78,100,50,2,15,0,0
9175,4,78,78,100,40,2,11,1,1
9174,2,104,104,100,50,2,15,1,1
9171,2,130,130,100,40,2,9,1,1
9114,4,116,116,100,20,2,11,1,1
9156,2,110,110,100,20,1,9,1,1
9114,4,13,12,92,20,2,11,1,0
9124,3,104,104,100,20,1,15,1,1
9156,2,110,110,100,10,1,15,1,1
9121,2,156,156,100,40,1,15,1,1
9159,4,104,100,96,20,2,11,1,0
9115,2,78,78,100,30,1,15,1,1
9115,4,78,78,100,30,1,11,1,1
9115,4,105,105,100,20,2,11,1,1
9139,4,117,104,89,20,2,12,1,0
9115,4,78,78,100,20,2,11,1,1
9127,2,79,79,100,40,1,15,1,1
9171,4,13,7,54,50,2,15,1,0
9174,4,78,0,0,50,2,15,0,0
9134,4,104,104,100,20,2,9,1,1
9134,3,118,118,100,20,2,15,1,1
9155,4,104,104,100,20,2,12,1,1
9134,4,78,75,96,30,2,11,1,1
9139,2,110,110,100,20,1,15,1,1
9115,4,78,78,100,20,1,11,1,1
9123,4,98,14,14,50,1,11,0,0
9180,3,132,132,100,30,1,10,1,1
9115,4,78,78,100,20,1,11,1,0
9174,4,78,78,100,40,1,11,1,1
9159,3,91,78,86,20,2,11,1,0
9171,2,183,183,100,40,2,15,1,1
9134,4,104,16,15,40,1,12,1,0
9175,4,65,65,100,50,2,14,1,0
9115,4,105,105,100,20,2,15,1,1
9134,4,13,13,100,20,1,11,1,0
9115,4,65,65,100,20,1,11,0,0
9155,4,13,13,100,30,1,11,1,0
9115,4,78,78,100,40,1,15,1,1
9114,4,124,124,100,20,2,11,1,0
9171,4,66,66,100,40,1,12,1,0
9121,1,162,134,83,40,1,15,1,0
9139,4,104,104,100,40,2,11,0,0
9115,4,78,78,100,30,1,12,1,1
9137,4,78,78,100,20,1,11,1,1
9174,4,52,52,100,30,2,15,1,0
9126,3,78,42,54,20,1,11,1,0
9137,3,91,91,100,20,1,15,1,1
9147,4,14,14,100,30,1,11,0,0
9174,4,26,26,100,40,2,12,0,0
9142,4,104,104,100,40,1,11,1,1
9156,4,78,78,100,50,1,11,1,1
9156,3,92,0,0,30,1,15,0,0
9134,4,104,85,82,20,1,12,0,0
9123,1,188,176,94,20,1,15,1,0
9171,4,79,79,100,60,1,9,1,0
9137,4,78,78,100,20,1,10,1,1
9142,4,130,130,100,40,1,11,1,0
9180,4,79,73,92,20,2,,1,0
9175,4,79,79,100,20,2,15,1,1
9175,4,78,78,100,40,2,13,1,1
9174,4,110,110,100,20,2,15,0,0
9173,4,79,79,100,20,2,15,1,0
9156,4,65,65,100,20,2,11,1,0
9142,2,157,156,99,30,1,15,1,0
9174,4,78,0,0,20,2,11,0,1
9114,1,162,84,52,20,1,15,1,0
9123,4,104,104,100,30,1,15,1,0
9173,4,156,156,100,40,2,11,1,0
9135,4,136,136,100,30,1,11,1,0
9155,4,91,72,79,40,2,,1,1
9155,2,136,136,100,30,1,15,1,1
9147,3,0,0,0,20,1,13,1,0
9147,3,91,84,92,20,1,13,1,0
9158,4,104,82,79,40,2,12,1,1
9175,4,104,104,100,30,2,11,1,1
9124,4,78,78,100,20,2,9,1,1
9171,4,52,52,100,40,2,15,0,0
9134,4,65,65,100,20,1,15,0,0
9174,4,79,79,100,20,2,11,0,1
9115,1,65,65,100,50,2,11,0,0
9115,4,65,65,100,20,2,15,0,1
9174,4,78,78,100,20,2,15,1,1
9115,4,149,149,100,20,2,11,1,0
9135,4,65,65,100,30,2,11,0,0
9174,3,104,104,100,30,2,11,1,1
9114,4,13,13,100,20,1,11,1,0
9114,3,78,78,100,20,2,10,1,0
9114,4,104,104,100,20,2,11,1,1
9134,2,91,91,100,40,1,9,1,1
9125,4,143,143,100,40,1,13,1,1
9155,4,143,130,91,40,1,13,1,1
9158,4,91,91,100,40,1,11,1,1
9159,3,78,0,0,20,1,11,1,0
9135,3,79,79,100,30,1,15,1,1
9114,3,104,104,100,20,1,15,1,1
9135,4,105,105,100,40,1,15,1,1
9137,4,104,104,100,30,1,11,1,0
9147,4,104,103,99,30,1,11,1,0
9155,3,39,29,74,30,2,14,1,0
9134,3,104,104,100,40,1,15,1,1
9171,4,65,65,100,50,1,9,1,1
9114,2,105,105,100,20,1,15,0,0
9115,4,92,92,100,30,1,11,1,0
9158,4,91,91,100,40,1,11,1,1
9121,4,52,43,83,40,1,15,0,0
9173,4,65,65,100,40,2,12,0,0
9126,1,66,52,79,10,1,15,1,0
9171,4,130,130,100,20,1,12,0,0
9125,1,183,114,62,20,1,15,1,0
9174,4,110,108,98,20,2,11,1,0
9134,4,78,78,100,30,1,11,1,1
9126,4,78,78,100,20,1,11,1,1
9171,2,144,144,100,40,2,15,1,1
9159,2,78,73,94,10,1,9,1,0
9114,4,136,129,95,20,1,10,1,0
9115,4,78,78,100,30,1,13,1,0
9114,4,52,52,100,30,1,11,1,1
9175,4,104,104,100,40,1,14,1,0
9142,4,92,92,100,20,1,11,0,0
9139,3,78,12,15,20,2,11,1,0
9175,4,78,78,100,60,1,14,1,1
9115,4,65,65,100,30,1,11,1,0
9115,3,137,137,100,20,1,10,1,0
9115,4,78,78,100,40,1,15,1,0
9123,4,104,104,100,50,1,15,1,1
9155,4,130,120,92,30,1,15,1,0
9171,4,91,0,0,20,1,10,1,1
9115,4,65,65,100,20,1,10,1,1
9139,4,130,130,100,20,1,13,0,0
9115,4,105,0,0,20,1,15,0,0
9147,3,137,137,100,30,1,13,1,0
9137,3,118,118,100,40,1,15,1,1
9114,3,78,78,100,20,1,15,1,1
9114,4,104,104,100,30,1,11,1,0
9142,4,137,137,100,30,1,11,1,1
9134,4,78,0,0,30,1,11,0,0
9134,4,65,65,100,20,1,12,1,0
9142,4,13,13,100,20,1,15,0,0
9134,4,78,78,100,20,1,12,1,1
9139,4,65,54,83,30,1,11,1,0
9142,4,52,51,98,30,1,13,1,1
9135,1,78,30,38,30,1,15,1,0
9134,1,105,105,100,20,1,9,1,0
9137,2,78,72,92,20,1,13,1,1
9134,1,52,49,94,50,1,11,0,0
9158,1,65,63,97,20,1,15,1,0
9135,4,78,66,85,30,1,1,1,0
9114,4,45,43,96,30,1,11,0,0
9123,4,130,130,100,30,1,13,1,1
9134,1,137,69,50,20,1,15,1,0
9174,4,52,52,100,50,2,14,1,1
9134,4,78,77,99,20,2,15,1,1
9123,1,104,51,49,40,2,9,1,0
9114,2,131,117,89,20,1,15,1,1
9135,4,92,92,100,40,1,15,1,0
9142,4,130,127,98,30,1,15,0,1
9174,4,91,91,100,30,2,12,1,0
9175,4,78,78,100,50,2,11,1,1
9159,4,65,52,80,20,2,13,1,0
9175,3,110,110,100,50,2,14,1,1
9142,3,104,104,100,30,2,15,0,0
9139,4,130,130,100,50,1,15,1,0
9115,4,104,104,100,30,1,11,1,0
9142,4,104,104,100,20,2,9,0,1
9134,2,52,52,100,20,2,15,1,0
9123,4,78,78,100,40,1,15,1,0
9155,4,104,104,100,50,2,12,1,1
9115,3,78,78,100,50,2,15,1,1
9174,2,104,104,100,40,2,15,1,0
9173,3,39,18,46,40,2,15,1,1
9174,3,78,78,100,30,2,13,1,0
9174,4,117,117,100,30,2,11,1,1
9171,4,130,130,100,20,1,12,1,1
9142,4,130,130,100,30,1,12,1,0
9171,4,156,156,100,30,2,14,1,1
9173,3,136,135,99,40,2,15,1,1
9174,2,98,98,100,20,1,15,0,1
9171,4,78,78,100,30,1,15,1,0
9134,4,104,100,96,30,1,15,1,0
9175,4,78,78,100,40,1,11,1,0
9173,4,131,131,100,20,2,15,1,1
9114,4,78,78,100,20,2,12,1,0
9171,4,91,91,100,20,2,15,1,0
9171,4,104,104,100,40,2,15,1,1
9134,4,104,104,100,40,2,15,0,1
9177,3,156,155,99,50,2,14,1,0
9175,4,52,52,100,50,2,12,1,1
9123,4,13,12,92,20,2,12,0,0
9175,4,78,78,100,30,2,12,1,1
9124,2,118,114,97,20,2,15,1,1
9171,4,13,13,100,30,2,11,0,0
9114,4,39,39,100,20,2,11,1,1
9114,2,66,66,100,20,2,15,1,0
9175,4,78,78,100,40,2,14,1,1
9174,4,66,66,100,40,2,15,1,1
9135,4,78,75,96,20,2,15,0,1
9175,4,52,52,100,40,2,12,1,1
9180,2,78,78,100,30,2,15,1,0
9115,4,105,104,99,20,2,15,1,1
9180,4,52,52,100,40,2,15,0,1
9171,4,130,130,100,50,2,14,1,1
9175,4,78,78,100,40,2,12,1,1
9121,4,156,156,100,40,2,11,1,1
9175,3,143,143,100,40,2,15,1,1
9123,2,143,143,100,30,2,15,1,1
9159,4,105,105,100,30,2,15,1,0
9174,4,78,78,100,20,2,11,1,1
9174,4,110,110,100,40,2,11,1,1
9175,4,78,78,100,50,2,14,1,1
9174,4,78,77,99,40,2,15,0,0
9174,3,104,104,100,40,2,12,1,0
9173,4,156,156,100,50,2,11,1,1
9115,3,78,72,92,20,2,11,1,0
9115,3,79,79,100,30,2,9,0,0
9171,2,105,104,99,30,2,15,0,0
9114,4,110,110,100,20,1,10,1,1
9115,2,131,119,91,20,1,15,1,0
9174,4,66,65,98,20,2,11,1,0
9175,4,78,78,100,40,2,12,1,1
9134,1,79,0,0,20,1,11,1,0
9115,4,78,66,85,20,1,12,1,1
9115,4,78,78,100,20,1,11,1,1
9124,4,78,39,50,20,2,11,1,1
9155,2,91,91,100,10,2,15,1,1
9155,2,130,130,100,10,1,15,1,1
9135,4,78,78,100,20,1,15,1,1
9121,4,104,104,100,30,1,11,1,0
9155,2,131,131,100,10,1,15,1,1
9175,4,91,91,100,30,2,12,1,0
9147,4,78,78,100,30,1,11,1,1
9159,2,123,123,100,20,1,15,1,1
9139,2,78,78,100,20,2,15,1,1
9155,4,105,105,100,20,2,15,1,1
9180,4,52,52,100,20,1,12,1,1
9114,4,105,105,100,20,2,11,1,0
9139,2,110,32,29,10,2,15,1,1
9155,2,144,144,100,20,1,15,1,1
9125,1,92,1,1,30,1,12,1,0
9142,2,137,137,100,20,1,15,1,1
9114,4,0,0,0,20,2,11,1,0
9114,4,93,93,100,20,2,11,1,0
9180,4,78,54,69,20,2,13,0,0
9171,4,26,26,100,30,2,11,1,0
9114,4,117,117,100,20,2,11,0,1
9134,3,52,32,62,30,2,13,1,1
9124,2,78,78,100,30,2,11,1,1
9174,2,78,78,100,30,2,15,1,1
9155,4,104,104,100,20,1,9,1,1
9134,2,78,63,81,10,1,15,1,0
9180,3,78,78,100,20,1,15,0,1
9134,4,78,78,100,20,2,10,1,0
9127,4,78,78,100,40,2,13,1,1
9139,3,91,91,100,20,2,9,1,1
9173,3,92,91,99,20,2,15,1,1
9139,2,131,131,100,10,2,15,1,1
9171,4,104,104,100,20,2,15,0,1
9114,2,130,120,92,20,2,13,1,0
9115,4,13,13,100,40,1,15,0,0
9115,4,78,78,100,20,2,11,0,0
9115,4,105,105,100,20,2,11,0,1
9159,4,149,149,100,30,2,11,0,0
9115,4,91,91,100,30,2,15,1,1
9159,4,104,90,87,20,2,11,1,0
9158,2,118,118,100,10,1,9,1,1
