9171,4,117,117,100,30,2,13,1,1
9139,1,137,87,63.5,10,2,15,1,0
9114,4,78,78,100,20,2,11,1,1
9142,3,117,117,100,20,1,15,0,1
9139,4,78,78,100,20,1,11,1,1
9123,4,52,52,100,50,2,12,1,0
9155,3,91,91,100,20,2,12,1,0
9139,4,13,3,23.08,20,2,12,1,0
9171,4,169,169,100,30,2,12,1,1
9139,4,78,78,100,20,2,11,1,0
9135,4,105,105,100,50,1,15,1,1
9135,4,13,13,100,20,2,11,1,0
9174,1,13,13,100,20,2,15,1,0
9175,4,110,110,100,50,2,14,1,1
9121,4,65,65,100,20,1,13,0,1
9159,1,52,18,34.62,20,2,9,1,0
9135,4,104,104,100,30,2,11,0,0
9175,4,78,78,100,30,2,12,1,1
9174,3,52,45,86.54,30,2,11,1,0
9174,3,91,90,98.9,20,2,15,1,1
9124,4,117,117,100,30,2,15,1,0
9174,3,78,78,100,30,2,12,1,0
9174,3,78,58,74.36,40,2,11,1,0
9115,1,52,52,100,30,2,15,1,0
9175,4,78,78,100,30,2,12,1,1
9114,4,103,103,100,30,1,11,1,1
9174,4,13,13,100,20,2,11,1,0
9147,4,104,104,100,20,2,12,1,1
9123,3,78,31,39.74,30,1,11,1,0
9180,4,91,78,85.71,50,1,12,1,1
9171,2,0,0,0,30,1,15,1,1
9171,2,144,104,72.22,30,1,15,1,1
9121,1,131,120,91.6,20,1,15,1,0
9174,4,136,135,99.26,40,2,13,1,0
9135,4,78,77,98.72,30,1,11,1,0
9142,3,104,44,42.31,20,1,12,0,1
9174,4,104,104,100,20,2,11,1,0
9139,4,78,78,100,20,2,11,1,0
9115,4,104,104,100,20,2,11,1,1
9124,4,78,78,100,20,2,12,1,0
9114,4,104,104,100,20,1,11,1,1
9180,4,79,79,100,30,2,11,1,0
9114,1,104,88,84.62,20,2,15,1,0
9159,1,78,78,100,30,2,9,1,0
9174,4,39,39,100,40,2,12,1,0
9124,4,65,64,98.46,30,2,15,0,0
9159,4,78,65,83.33,20,2,11,1,0
9115,4,52,52,100,40,2,15,1,0
9125,4,104,104,100,30,1,11,1,0
9155,3,0,0,0,10,2,15,0,1
9155,3,79,79,100,10,2,15,0,1
9125,3,91,87,95.6,30,1,15,1,1
9114,4,78,0,0,20,1,11,0,0
9135,3,78,78,100,40,1,15,1,0
9114,4,53,53,100,40,1,15,1,1
9142,4,65,65,100,30,1,11,1,0
9114,4,53,53,100,20,2,10,1,0
9156,4,52,52,100,20,1,11,1,1
9175,3,111,16,14.41,30,2,12,0,0
9174,4,52,52,100,40,2,15,0,0
9115,4,104,99,95.19,20,1,11,0,0
9115,4,53,53,100,20,1,11,0,1
9155,2,104,104,100,30,2,15,1,1
9142,4,143,143,100,30,1,15,1,0
9147,4,13,13,100,30,1,12,0,0
9114,2,130,130,100,40,1,15,1,1
9177,2,130,130,100,20,1,9,1,1
9155,3,105,105,100,40,2,15,1,1
9134,1,111,111,100,70,1,9,0,0
9173,4,78,78,100,30,2,15,0,0
9173,4,78,78,100,40,2,15,1,1
9174,1,104,49,47.12,20,2,15,1,0
9124,4,91,91,100,30,2,11,1,0
9134,3,78,78,100,20,1,12,1,0
9121,4,110,110,100,30,1,11,0,0
9135,4,130,130,100,40,1,11,1,1
9114,4,104,104,100,20,1,11,1,1
9180,4,117,117,100,30,2,11,1,1
9134,4,78,78,100,40,2,11,1,0
9147,4,105,105,100,20,1,11,1,0
9135,4,91,91,100,30,1,15,1,0
9126,4,52,52,100,50,1,11,1,1
9158,2,123,123,100,50,1,15,1,1
9180,3,78,78,100,50,2,9,0,1
9134,3,79,79,100,20,1,15,0,1
9134,3,78,78,100,20,2,12,1,0
9174,3,65,65,100,40,2,12,1,1
9175,4,105,104,99.05,40,2,12,1,1
9155,2,104,102,98.08,20,1,15,1,0
9180,2,97,90,92.78,20,1,15,1,1
9114,4,78,78,100,40,1,11,1,0
9127,2,110,110,100,20,1,15,1,0
9126,3,78,74,94.87,20,1,11,1,0
9137,2,52,51,98.08,30,1,15,1,0
9123,3,78,78,100,50,1,12,1,0
9135,4,79,79,100,20,1,15,0,0
9159,1,52,52,100,20,2,15,1,0
9115,4,104,104,100,40,2,15,1,1
9114,4,136,136,100,20,2,12,1,1
9175,4,110,107,97.27,30,2,12,1,1
9139,4,92,92,100,30,1,15,1,0
9180,4,106,106,100,20,2,11,0,0
9137,2,105,105,100,20,1,15,1,1
9174,4,78,78,100,20,2,9,0,1
9115,4,131,131,100,20,2,15,1,0
9159,4,105,105,100,30,2,13,1,1
9134,4,78,78,100,20,2,11,1,0
9114,3,52,52,100,10,2,10,1,0
9123,3,104,104,100,40,2,15,1,1
9147,1,39,1,2.56,10,1,15,1,0
9124,4,78,78,100,40,1,11,1,1
9114,4,13,13,100,20,2,12,1,0
9155,4,123,110,89.43,20,2,15,1,0
9147,3,65,65,100,20,1,15,1,0
9126,3,78,78,100,30,1,11,1,0
9115,4,78,78,100,20,2,9,1,1
9174,3,65,65,100,20,2,15,1,0
9156,4,65,65,100,40,1,11,1,1
9133,4,13,13,100,20,2,15,0,0
9137,4,110,89,80.91,30,1,11,1,1
9134,3,91,91,100,40,1,15,1,1
9124,4,79,79,100,20,2,15,1,1
9134,2,65,65,100,30,2,15,1,1
9174,4,65,52,80,40,2,12,0,0
9155,1,131,129,98.47,20,2,15,1,0
9134,4,79,79,100,30,1,15,0,1
9142,4,130,130,100,20,1,15,0,1
9114,4,162,162,100,30,2,11,1,0
9134,3,52,51,98.08,20,1,11,1,0
9173,3,78,40,51.28,20,2,11,1,0
9155,1,52,52,100,20,2,15,1,0
9175,3,39,39,100,40,2,14,1,0
9174,4,78,78,100,30,2,11,1,1
9173,4,130,130,100,40,2,13,1,1
9155,4,78,78,100,30,1,12,1,0
9175,4,78,78,100,40,2,11,1,1
9171,3,144,144,100,40,1,15,1,1
9171,4,130,130,100,50,2,12,1,0
9123,4,78,78,100,30,1,11,1,1
9123,2,65,44,67.69,30,1,15,1,0
9115,4,104,104,100,20,1,11,1,0
9174,4,104,104,100,40,2,11,1,1
9171,2,130,130,100,40,2,15,1,1
9115,4,104,104,100,20,2,10,0,0
9174,4,130,130,100,30,2,13,1,1
9135,4,91,91,100,30,1,11,0,0
9171,4,156,156,100,20,1,11,1,1
9137,4,53,53,100,20,1,15,0,0
9156,1,105,48,45.71,30,1,15,1,0
9139,4,65,65,100,40,1,11,0,1
9115,1,137,137,100,20,1,15,1,0
9171,3,156,156,100,50,1,12,1,0
9180,2,91,91,100,40,2,15,1,1
9174,4,78,74,94.87,30,1,15,0,0
9114,4,130,130,100,20,2,11,1,1
9135,4,105,104,99.05,20,1,15,1,0
9175,4,137,137,100,30,2,14,0,0
9133,4,26,26,100,50,1,15,0,0
9115,3,79,79,100,30,1,15,1,1
9114,4,162,162,100,30,1,11,1,1
9171,4,108,108,100,40,1,15,0,1
9171,2,105,105,100,40,2,14,1,0
9115,4,104,56,53.85,20,1,11,1,1
9134,1,78,0,0,30,2,15,1,0
9180,4,13,7,53.85,20,1,9,0,0
9115,4,78,78,100,20,1,11,1,0
9114,4,78,78,100,20,2,11,1,0
9173,4,39,39,100,30,2,11,1,0
9135,4,52,52,100,20,2,12,1,0
9155,4,104,104,100,20,2,11,1,1
9139,3,78,78,100,40,1,15,1,1
9115,4,78,78,100,20,2,11,1,1
9114,4,105,105,100,20,1,11,0,1
9180,2,137,137,100,40,1,15,1,1
9121,2,162,162,100,20,1,15,1,1
9142,3,104,103,99.04,30,1,11,1,0
9171,4,169,156,92.31,40,2,12,1,1
9134,4,78,78,100,20,1,11,1,1
9114,4,84,82,97.62,30,1,,1,1
9142,4,104,104,100,30,1,15,1,1
9174,4,104,104,100,40,2,12,1,0
9127,2,78,78,100,50,1,15,1,1
9125,3,52,52,100,50,2,13,1,1
9142,4,92,92,100,30,1,11,1,1
9142,4,66,66,100,30,1,11,0,0
9171,4,65,65,100,20,2,15,0,1
9142,4,170,170,100,40,1,15,1,1
9134,2,78,78,100,20,2,15,1,1
9180,3,131,131,100,20,2,11,1,0
9135,4,79,79,100,30,1,11,1,0
9134,4,124,124,100,20,2,11,1,0
9135,4,110,110,100,20,2,11,1,0
9125,2,105,105,100,10,1,15,1,1
9155,4,118,118,100,20,1,13,0,0
9159,2,137,121,88.32,20,2,9,1,0
9175,3,65,65,100,40,2,15,1,1
9175,2,26,26,100,30,2,15,1,1
9134,4,65,64,98.46,30,2,1,1,1
9123,4,143,143,100,50,2,15,1,1
9171,4,143,143,100,30,2,15,1,1
9115,4,105,104,99.05,20,2,11,1,1
9121,4,78,78,100,20,1,11,1,0
9142,4,117,117,100,20,1,11,1,0
9174,4,104,104,100,30,2,11,1,0
9174,4,13,13,100,40,2,11,1,0
9115,4,78,78,100,20,2,10,1,0
9142,4,104,91,87.5,20,1,11,0,0
9135,4,52,52,100,20,2,10,0,1
9121,3,104,104,100,40,2,15,1,0
9171,4,156,155,99.36,30,2,11,1,1
9135,4,132,132,100,20,1,15,1,0
9115,3,52,8,15.38,20,2,15,0,0
9180,4,137,136,99.27,20,2,10,1,0
9114,4,79,71,89.87,20,2,11,1,0
9124,2,131,131,100,30,2,15,1,1
9124,3,78,78,100,20,2,15,1,1
9115,4,142,104,73.24,20,2,11,1,1
9115,3,78,78,100,40,1,14,1,0
9123,3,78,78,100,20,1,15,1,1
9175,4,110,110,100,20,1,12,1,1
9155,3,117,117,100,20,2,9,1,1
9115,4,105,105,100,20,2,11,1,1
9134,4,84,84,100,40,1,11,0,1
9115,4,78,78,100,40,1,11,1,0
9159,1,26,26,100,20,1,15,0,0
9139,2,136,136,100,20,1,15,1,0
9159,4,143,143,100,20,1,15,1,0
9114,4,105,96,91.43,20,1,11,1,0
9115,2,131,131,100,20,1,15,1,1
9134,4,78,78,100,20,2,12,1,1
9180,4,78,78,100,20,2,15,1,0
9115,4,26,26,100,20,2,11,0,0
9174,4,110,110,100,20,2,12,1,0
9121,4,65,65,100,20,1,11,1,1
9121,3,104,0,0,50,1,15,1,0
9115,4,137,137,100,20,2,11,1,0
9142,3,104,95,91.35,30,1,11,1,0
9121,4,110,110,100,30,1,11,1,1
9147,3,131,130,99.24,20,1,15,1,1
9142,4,65,65,100,20,1,15,1,1
9142,4,78,78,100,30,1,11,1,0
9135,4,13,13,100,20,1,11,1,0
9139,4,144,121,84.03,20,1,11,1,0
9155,4,137,137,100,20,1,11,1,1
9134,4,13,13,100,30,1,11,1,0
9174,3,117,117,100,20,2,15,1,1
9156,4,117,117,100,20,2,11,1,0
9115,4,91,78,85.71,40,2,11,1,1
9175,4,78,78,100,30,2,14,1,1
9134,3,104,104,100,20,1,15,1,1
9171,3,104,31,29.81,40,2,11,1,0
9115,2,91,79,86.81,50,2,15,1,0
9121,3,78,78,100,40,1,15,1,1
9159,4,104,104,100,30,2,15,0,1
9174,2,78,78,100,50,2,15,1,1
9135,4,78,78,100,20,2,15,1,0
9147,2,13,13,100,20,1,15,0,0
9156,1,137,0,0,20,1,9,1,0
9155,3,104,55,52.88,20,2,10,1,0
9155,4,131,131,100,20,2,12,1,1
9147,4,144,130,90.28,40,1,11,1,1
9139,4,78,78,100,40,1,11,1,0
9158,1,150,80,53.33,20,1,9,1,0
9115,4,110,107,97.27,30,1,11,1,1
9139,4,169,169,100,30,1,9,1,1
9137,4,79,78,98.73,30,1,15,1,1
9115,3,104,104,100,20,1,13,1,1
9156,2,105,105,100,20,1,15,1,1
9121,4,144,108,75,40,2,11,1,1
9115,4,91,91,100,20,1,11,1,1
9115,4,66,0,0,20,1,11,0,0
9147,2,104,102,98.08,20,1,15,1,0
9155,4,78,78,100,20,1,12,1,0
9114,4,13,13,100,20,2,10,0,0
9139,4,91,91,100,40,2,11,1,0
9175,4,65,65,100,30,2,13,1,1
9126,4,110,107,97.27,20,1,11,1,0
9174,4,39,39,100,30,2,,0,0
9114,1,65,65,100,20,1,15,0,0
9124,1,105,32,30.48,30,1,9,1,0
9125,4,143,143,100,40,1,11,1,1
9139,4,26,25,96.15,30,1,12,1,0
9115,4,92,92,100,40,1,9,1,0
9115,4,78,76,97.44,40,2,12,1,0
9175,4,78,78,100,20,2,12,1,1
9134,4,78,78,100,20,1,11,1,0
9174,3,104,104,100,20,1,15,1,0
9175,4,78,78,100,40,1,14,1,0
9174,2,105,26,24.76,20,2,11,1,0
9135,1,78,68,87.18,20,2,15,1,0
9156,4,105,105,100,20,2,10,1,1
9171,4,105,105,100,40,2,15,1,1
9180,4,150,150,100,20,2,11,1,1
9124,4,105,105,100,20,2,12,0,0
9159,3,78,78,100,20,2,11,1,1
9171,3,104,104,100,30,2,15,1,1
9159,3,78,0,0,20,2,9,1,1
9123,3,117,117,100,40,1,15,1,1
9135,4,130,130,100,50,1,15,1,0
9156,4,92,79,85.87,20,1,12,0,1
9114,4,79,79,100,20,2,11,1,0
9139,4,78,78,100,30,1,11,1,1
9135,4,104,104,100,30,1,11,1,1
9137,2,78,78,100,40,1,15,1,1
9142,2,78,78,100,20,1,15,1,1
9114,4,137,137,100,20,1,11,1,1
9171,3,104,104,100,30,1,15,1,1
9171,4,104,104,100,50,1,12,1,0
9171,4,78,78,100,40,2,11,1,0
9175,4,78,78,100,40,2,12,1,1
9115,3,65,65,100,20,1,10,1,0
9135,4,104,104,100,20,1,11,1,1
9125,4,39,39,100,50,2,12,1,1
9174,3,130,130,100,40,2,15,1,1
9123,4,78,78,100,40,2,12,1,0
9171,4,78,78,100,50,2,15,0,0
9175,4,78,78,100,40,2,11,1,1
9174,2,104,104,100,50,2,15,1,1
9171,2,130,130,100,40,2,9,1,1
9114,4,116,116,100,20,2,11,1,1
9156,2,110,110,100,20,1,9,1,1
9114,4,13,12,92.31,20,2,11,1,0
9124,3,104,104,100,20,1,15,1,1
9156,2,110,110,100,10,1,15,1,1
9121,2,156,156,100,40,1,15,1,1
9159,4,104,100,96.15,20,2,11,1,0
9115,2,78,78,100,30,1,15,1,1
9115,4,78,78,100,30,1,11,1,1
9115,4,105,105,100,20,2,11,1,1
9139,4,117,104,88.89,20,2,12,1,0
9115,4,78,78,100,20,2,11,1,1
9127,2,79,79,100,40,1,15,1,1
9171,4,13,7,53.85,50,2,15,1,0
9174,4,78,0,0,50,2,15,0,0
9134,4,104,104,100,20,2,9,1,1
9134,3,118,118,100,20,2,15,1,1
9155,4,104,104,100,20,2,12,1,1
9134,4,78,75,96.15,30,2,11,1,1
9139,2,110,110,100,20,1,15,1,1
9115,4,78,78,100,20,1,11,1,1
9123,4,98,14,14.29,50,1,11,0,0
9180,3,132,132,100,30,1,10,1,1
9115,4,78,78,100,20,1,11,1,0
9174,4,78,78,100,40,1,11,1,1
9159,3,91,78,85.71,20,2,11,1,0
9171,2,183,183,100,40,2,15,1,1
9134,4,104,16,15.38,40,1,12,1,0
9175,4,65,65,100,50,2,14,1,0
9115,4,105,105,100,20,2,15,1,1
9134,4,13,13,100,20,1,11,1,0
9115,4,65,65,100,20,1,11,0,0
9155,4,13,13,100,30,1,11,1,0
9115,4,78,78,100,40,1,15,1,1
9114,4,124,124,100,20,2,11,1,0
9171,4,66,66,100,40,1,12,1,0
9121,1,162,134,82.72,40,1,15,1,0
9139,4,104,104,100,40,2,11,0,0
9115,4,78,78,100,30,1,12,1,1
9137,4,78,78,100,20,1,11,1,1
9174,4,52,52,100,30,2,15,1,0
9126,3,78,42,53.85,20,1,11,1,0
9137,3,91,91,100,20,1,15,1,1
9147,4,14,14,100,30,1,11,0,0
9174,4,26,26,100,40,2,12,0,0
9142,4,104,104,100,40,1,11,1,1
9156,4,78,78,100,50,1,11,1,1
9156,3,92,0,0,30,1,15,0,0
9134,4,104,85,81.73,20,1,12,0,0
9123,1,188,176,93.62,20,1,15,1,0
9171,4,79,79,100,60,1,9,1,0
9137,4,78,78,100,20,1,10,1,1
9142,4,130,130,100,40,1,11,1,0
9180,4,79,73,92.41,20,2,,1,0
9175,4,79,79,100,20,2,15,1,1
9175,4,78,78,100,40,2,13,1,1
9174,4,110,110,100,20,2,15,0,0
9173,4,79,79,100,20,2,15,1,0
9156,4,65,65,100,20,2,11,1,0
9142,2,157,156,99.36,30,1,15,1,0
9174,4,78,0,0,20,2,11,0,1
9114,1,162,84,51.85,20,1,15,1,0
9123,4,104,104,100,30,1,15,1,0
9173,4,156,156,100,40,2,11,1,0
9135,4,136,136,100,30,1,11,1,0
9155,4,91,72,79.12,40,2,,1,1
9155,2,136,136,100,30,1,15,1,1
9147,3,0,0,0,20,1,13,1,0
9147,3,91,84,92.31,20,1,13,1,0
9158,4,104,82,78.85,40,2,12,1,1
9175,4,104,104,100,30,2,11,1,1
9124,4,78,78,100,20,2,9,1,1
9171,4,52,52,100,40,2,15,0,0
9134,4,65,65,100,20,1,15,0,0
9174,4,79,79,100,20,2,11,0,1
9115,1,65,65,100,50,2,11,0,0
9115,4,65,65,100,20,2,15,0,1
9174,4,78,78,100,20,2,15,1,1
9115,4,149,149,100,20,2,11,1,0
9135,4,65,65,100,30,2,11,0,0
9174,3,104,104,100,30,2,11,1,1
9114,4,13,13,100,20,1,11,1,0
9114,3,78,78,100,20,2,10,1,0
9114,4,104,104,100,20,2,11,1,1
9134,2,91,91,100,40,1,9,1,1
9125,4,143,143,100,40,1,13,1,1
9155,4,143,130,90.91,40,1,13,1,1
9158,4,91,91,100,40,1,11,1,1
9159,3,78,0,0,20,1,11,1,0
9135,3,79,79,100,30,1,15,1,1
9114,3,104,104,100,20,1,15,1,1
9135,4,105,105,100,40,1,15,1,1
9137,4,104,104,100,30,1,11,1,0
9147,4,104,103,99.04,30,1,11,1,0
9155,3,39,29,74.36,30,2,14,1,0
9134,3,104,104,100,40,1,15,1,1
9171,4,65,65,100,50,1,9,1,1
9114,2,105,105,100,20,1,15,0,0
9115,4,92,92,100,30,1,11,1,0
9158,4,91,91,100,40,1,11,1,1
9121,4,52,43,82.69,40,1,15,0,0
9173,4,65,65,100,40,2,12,0,0
9126,1,66,52,78.79,10,1,15,1,0
9171,4,130,130,100,20,1,12,0,0
9125,1,183,114,62.3,20,1,15,1,0
9174,4,110,108,98.18,20,2,11,1,0
9134,4,78,78,100,30,1,11,1,1
9126,4,78,78,100,20,1,11,1,1
9171,2,144,144,100,40,2,15,1,1
9159,2,78,73,93.59,10,1,9,1,0
9114,4,136,129,94.85,20,1,10,1,0
9115,4,78,78,100,30,1,13,1,0
9114,4,52,52,100,30,1,11,1,1
9175,4,104,104,100,40,1,14,1,0
9142,4,92,92,100,20,1,11,0,0
9139,3,78,12,15.38,20,2,11,1,0
9175,4,78,78,100,60,1,14,1,1
9115,4,65,65,100,30,1,11,1,0
9115,3,137,137,100,20,1,10,1,0
9115,4,78,78,100,40,1,15,1,0
9123,4,104,104,100,50,1,15,1,1
9155,4,130,120,92.31,30,1,15,1,0
9171,4,91,0,0,20,1,10,1,1
9115,4,65,65,100,20,1,10,1,1
9139,4,130,130,100,20,1,13,0,0
9115,4,105,0,0,20,1,15,0,0
9147,3,137,137,100,30,1,13,1,0
9137,3,118,118,100,40,1,15,1,1
9114,3,78,78,100,20,1,15,1,1
9114,4,104,104,100,30,1,11,1,0
9142,4,137,137,100,30,1,11,1,1
9134,4,78,0,0,30,1,11,0,0
9134,4,65,65,100,20,1,12,1,0
9142,4,13,13,100,20,1,15,0,0
9134,4,78,78,100,20,1,12,1,1
9139,4,65,54,83.08,30,1,11,1,0
9142,4,52,51,98.08,30,1,13,1,1
9135,1,78,30,38.46,30,1,15,1,0
9134,1,105,105,100,20,1,9,1,0
9137,2,78,72,92.31,20,1,13,1,1
9134,1,52,49,94.23,50,1,11,0,0
9158,1,65,63,96.92,20,1,15,1,0
9135,4,78,66,84.62,30,1,1,1,0
9114,4,45,43,95.56,30,1,11,0,0
9123,4,130,130,100,30,1,13,1,1
9134,1,137,69,50.37,20,1,15,1,0
9174,4,52,52,100,50,2,14,1,1
9134,4,78,77,98.72,20,2,15,1,1
9123,1,104,51,49.04,40,2,9,1,0
9114,2,131,117,89.31,20,1,15,1,1
9135,4,92,92,100,40,1,15,1,0
9142,4,130,127,97.69,30,1,15,0,1
9174,4,91,91,100,30,2,12,1,0
9175,4,78,78,100,50,2,11,1,1
9159,4,65,52,80,20,2,13,1,0
9175,3,110,110,100,50,2,14,1,1
9142,3,104,104,100,30,2,15,0,0
9139,4,130,130,100,50,1,15,1,0
9115,4,104,104,100,30,1,11,1,0
9142,4,104,104,100,20,2,9,0,1
9134,2,52,52,100,20,2,15,1,0
9123,4,78,78,100,40,1,15,1,0
9155,4,104,104,100,50,2,12,1,1
9115,3,78,78,100,50,2,15,1,1
9174,2,104,104,100,40,2,15,1,0
9173,3,39,18,46.15,40,2,15,1,1
9174,3,78,78,100,30,2,13,1,0
9174,4,117,117,100,30,2,11,1,1
9171,4,130,130,100,20,1,12,1,1
9142,4,130,130,100,30,1,12,1,0
9171,4,156,156,100,30,2,14,1,1
9173,3,136,135,99.26,40,2,15,1,1
9174,2,98,98,100,20,1,15,0,1
9171,4,78,78,100,30,1,15,1,0
9134,4,104,100,96.15,30,1,15,1,0
9175,4,78,78,100,40,1,11,1,0
9173,4,131,131,100,20,2,15,1,1
9114,4,78,78,100,20,2,12,1,0
9171,4,91,91,100,20,2,15,1,0
9171,4,104,104,100,40,2,15,1,1
9134,4,104,104,100,40,2,15,0,1
9177,3,156,155,99.36,50,2,14,1,0
9175,4,52,52,100,50,2,12,1,1
9123,4,13,12,92.31,20,2,12,0,0
9175,4,78,78,100,30,2,12,1,1
9124,2,118,114,96.61,20,2,15,1,1
9171,4,13,13,100,30,2,11,0,0
9114,4,39,39,100,20,2,11,1,1
9114,2,66,66,100,20,2,15,1,0
9175,4,78,78,100,40,2,14,1,1
9174,4,66,66,100,40,2,15,1,1
9135,4,78,75,96.15,20,2,15,0,1
9175,4,52,52,100,40,2,12,1,1
9180,2,78,78,100,30,2,15,1,0
9115,4,105,104,99.05,20,2,15,1,1
9180,4,52,52,100,40,2,15,0,1
9171,4,130,130,100,50,2,14,1,1
9175,4,78,78,100,40,2,12,1,1
9121,4,156,156,100,40,2,11,1,1
9175,3,143,143,100,40,2,15,1,1
9123,2,143,143,100,30,2,15,1,1
9159,4,105,105,100,30,2,15,1,0
9174,4,78,78,100,20,2,11,1,1
9174,4,110,110,100,40,2,11,1,1
9175,4,78,78,100,50,2,14,1,1
9174,4,78,77,98.72,40,2,15,0,0
9174,3,104,104,100,40,2,12,1,0
9173,4,156,156,100,50,2,11,1,1
9115,3,78,72,92.31,20,2,11,1,0
9115,3,79,79,100,30,2,9,0,0
9171,2,105,104,99.05,30,2,15,0,0
9114,4,110,110,100,20,1,10,1,1
9115,2,131,119,90.84,20,1,15,1,0
9174,4,66,65,98.48,20,2,11,1,0
9175,4,78,78,100,40,2,12,1,1
9134,1,79,0,0,20,1,11,1,0
9115,4,78,66,84.62,20,1,12,1,1
9115,4,78,78,100,20,1,11,1,1
9124,4,78,39,50,20,2,11,1,1
9155,2,91,91,100,10,2,15,1,1
9155,2,130,130,100,10,1,15,1,1
9135,4,78,78,100,20,1,15,1,1
9121,4,104,104,100,30,1,11,1,0
9155,2,131,131,100,10,1,15,1,1
9175,4,91,91,100,30,2,12,1,0
9147,4,78,78,100,30,1,11,1,1
9159,2,123,123,100,20,1,15,1,1
9139,2,78,78,100,20,2,15,1,1
9155,4,105,105,100,20,2,15,1,1
9180,4,52,52,100,20,1,12,1,1
9114,4,105,105,100,20,2,11,1,0
9139,2,110,32,29.09,10,2,15,1,1
9155,2,144,144,100,20,1,15,1,1
9125,1,92,1,1.09,30,1,12,1,0
9142,2,137,137,100,20,1,15,1,1
9114,4,0,0,0,20,2,11,1,0
9114,4,93,93,100,20,2,11,1,0
9180,4,78,54,69.23,20,2,13,0,0
9171,4,26,26,100,30,2,11,1,0
9114,4,117,117,100,20,2,11,0,1
9134,3,52,32,61.54,30,2,13,1,1
9124,2,78,78,100,30,2,11,1,1
9174,2,78,78,100,30,2,15,1,1
9155,4,104,104,100,20,1,9,1,1
9134,2,78,63,80.77,10,1,15,1,0
9180,3,78,78,100,20,1,15,0,1
